start_date,end_date,ndvi,region_id
2015-06-02T00:00:00.000Z,2015-06-09T00:00:00.000Z,0.8162690761167180,93
2015-06-10T00:00:00.000Z,2015-06-17T00:00:00.000Z,0.8205273952776740,93
2015-06-18T00:00:00.000Z,2015-06-25T00:00:00.000Z,0.789467330386048,93
2015-06-26T00:00:00.000Z,2015-07-03T00:00:00.000Z,0.8092736691281830,93
2015-07-04T00:00:00.000Z,2015-07-11T00:00:00.000Z,0.7930126391562740,93
2015-07-12T00:00:00.000Z,2015-07-19T00:00:00.000Z,0.7990819054563130,93
2015-07-20T00:00:00.000Z,2015-07-27T00:00:00.000Z,0.793614467061691,93
2015-07-28T00:00:00.000Z,2015-08-04T00:00:00.000Z,0.789167158766,93
2015-08-05T00:00:00.000Z,2015-08-12T00:00:00.000Z,0.750237567251,93
2015-08-13T00:00:00.000Z,2015-08-20T00:00:00.000Z,0.8150819685546820,93
2015-08-21T00:00:00.000Z,2015-08-28T00:00:00.000Z,0.749403821884,93
2015-08-29T00:00:00.000Z,2015-09-05T00:00:00.000Z,0.756371591822,93
2015-09-06T00:00:00.000Z,2015-09-13T00:00:00.000Z,0.573140894092,93
2015-09-14T00:00:00.000Z,2015-09-21T00:00:00.000Z,0.662689540104,93
2015-10-08T00:00:00.000Z,2015-10-15T00:00:00.000Z,0.776006554772056,93
2015-10-16T00:00:00.000Z,2015-10-23T00:00:00.000Z,0.760105519941,93
2015-10-24T00:00:00.000Z,2015-10-31T00:00:00.000Z,0.792573428152,93
2015-11-01T00:00:00.000Z,2015-11-08T00:00:00.000Z,0.779606861272,93
2015-11-09T00:00:00.000Z,2015-11-16T00:00:00.000Z,0.749970339096,93
2015-11-17T00:00:00.000Z,2015-11-24T00:00:00.000Z,0.767580404775,93
2015-12-03T00:00:00.000Z,2015-12-10T00:00:00.000Z,0.753811747673,93
2015-12-19T00:00:00.000Z,2015-12-26T00:00:00.000Z,0.800842845844111,93
2015-12-27T00:00:00.000Z,2016-01-03T00:00:00.000Z,0.745923090151,93
2016-01-01T00:00:00.000Z,2016-01-08T00:00:00.000Z,0.753048306782,93
2016-01-09T00:00:00.000Z,2016-01-16T00:00:00.000Z,0.742819294817254,93
2016-01-17T00:00:00.000Z,2016-01-24T00:00:00.000Z,0.8271338102367880,93
2016-02-02T00:00:00.000Z,2016-02-09T00:00:00.000Z,0.7841328004032990,93
2016-02-10T00:00:00.000Z,2016-02-17T00:00:00.000Z,0.8197366494603470,93
2016-02-26T00:00:00.000Z,2016-03-04T00:00:00.000Z,0.789684284269,93
2016-03-05T00:00:00.000Z,2016-03-12T00:00:00.000Z,0.78867544622,93
2016-03-13T00:00:00.000Z,2016-03-20T00:00:00.000Z,0.793469413556,93
2016-03-21T00:00:00.000Z,2016-03-28T00:00:00.000Z,0.7904508988015980,93
2016-03-29T00:00:00.000Z,2016-04-05T00:00:00.000Z,0.7602652626204610,93
2016-04-06T00:00:00.000Z,2016-04-13T00:00:00.000Z,0.789329860449,93
2016-04-14T00:00:00.000Z,2016-04-21T00:00:00.000Z,0.797022024809,93
2016-04-22T00:00:00.000Z,2016-04-29T00:00:00.000Z,0.8275967400641090,93
2016-04-30T00:00:00.000Z,2016-05-07T00:00:00.000Z,0.8164071405266840,93
2016-05-08T00:00:00.000Z,2016-05-15T00:00:00.000Z,0.8015141713214800,93
2016-05-16T00:00:00.000Z,2016-05-23T00:00:00.000Z,0.8269361824608270,93
2016-05-24T00:00:00.000Z,2016-05-31T00:00:00.000Z,0.8190074648360620,93
2016-06-01T00:00:00.000Z,2016-06-08T00:00:00.000Z,0.8106728835112330,93
2016-06-09T00:00:00.000Z,2016-06-16T00:00:00.000Z,0.8211544426613090,93
2016-06-25T00:00:00.000Z,2016-07-02T00:00:00.000Z,0.7831451718411920,93
2016-07-03T00:00:00.000Z,2016-07-10T00:00:00.000Z,0.7914930744785040,93
2016-07-11T00:00:00.000Z,2016-07-18T00:00:00.000Z,0.8166546652295290,93
2016-07-27T00:00:00.000Z,2016-08-03T00:00:00.000Z,0.8113729597738080,93
2016-08-04T00:00:00.000Z,2016-08-11T00:00:00.000Z,0.8124477311984030,93
2016-08-12T00:00:00.000Z,2016-08-19T00:00:00.000Z,0.7967013299967560,93
2016-08-20T00:00:00.000Z,2016-08-27T00:00:00.000Z,0.8163626424456500,93
2016-08-28T00:00:00.000Z,2016-09-04T00:00:00.000Z,0.8226628958007590,93
2016-09-05T00:00:00.000Z,2016-09-12T00:00:00.000Z,0.8031440964354620,93
2016-09-13T00:00:00.000Z,2016-09-20T00:00:00.000Z,0.7984899557740740,93
2016-09-21T00:00:00.000Z,2016-09-28T00:00:00.000Z,0.777606159179111,93
2016-10-07T00:00:00.000Z,2016-10-14T00:00:00.000Z,0.7987016657710910,93
2016-11-24T00:00:00.000Z,2016-12-01T00:00:00.000Z,0.714535395921,93
2016-12-02T00:00:00.000Z,2016-12-09T00:00:00.000Z,0.752967974135,93
2016-12-10T00:00:00.000Z,2016-12-17T00:00:00.000Z,0.757981318681,93
2016-12-18T00:00:00.000Z,2016-12-25T00:00:00.000Z,0.820244434445,93
2017-01-01T00:00:00.000Z,2017-01-08T00:00:00.000Z,0.765510961214,93
2017-01-09T00:00:00.000Z,2017-01-16T00:00:00.000Z,0.8146447820672480,93
2017-02-02T00:00:00.000Z,2017-02-09T00:00:00.000Z,0.8105934213755310,93
2017-02-10T00:00:00.000Z,2017-02-17T00:00:00.000Z,0.7997677122963180,93
2017-02-18T00:00:00.000Z,2017-02-25T00:00:00.000Z,0.8005038464433570,93
2017-03-06T00:00:00.000Z,2017-03-13T00:00:00.000Z,0.792690472336459,93
2017-03-14T00:00:00.000Z,2017-03-21T00:00:00.000Z,0.808991257398195,93
2017-03-22T00:00:00.000Z,2017-03-29T00:00:00.000Z,0.789026462875257,93
2017-03-30T00:00:00.000Z,2017-04-06T00:00:00.000Z,0.796232348346667,93
2017-04-07T00:00:00.000Z,2017-04-14T00:00:00.000Z,0.814956027878,93
2017-04-15T00:00:00.000Z,2017-04-22T00:00:00.000Z,0.812046378334,93
2017-04-23T00:00:00.000Z,2017-04-30T00:00:00.000Z,0.8193973506276280,93
2017-05-01T00:00:00.000Z,2017-05-08T00:00:00.000Z,0.846229272864,93
2017-05-09T00:00:00.000Z,2017-05-16T00:00:00.000Z,0.836455544005,93
2017-05-17T00:00:00.000Z,2017-05-24T00:00:00.000Z,0.820610667762,93
2017-05-25T00:00:00.000Z,2017-06-01T00:00:00.000Z,0.8248939126145750,93
2017-06-02T00:00:00.000Z,2017-06-09T00:00:00.000Z,0.8075193702179610,93
2017-06-10T00:00:00.000Z,2017-06-17T00:00:00.000Z,0.817414876431742,93
2017-06-18T00:00:00.000Z,2017-06-25T00:00:00.000Z,0.824251469969002,93
2017-06-26T00:00:00.000Z,2017-07-03T00:00:00.000Z,0.825087825753,93
2017-07-04T00:00:00.000Z,2017-07-11T00:00:00.000Z,0.8365536024568640,93
2017-07-12T00:00:00.000Z,2017-07-19T00:00:00.000Z,0.789500665817,93
2017-07-20T00:00:00.000Z,2017-07-27T00:00:00.000Z,0.799108493918358,93
2017-07-28T00:00:00.000Z,2017-08-04T00:00:00.000Z,0.808249985603,93
2017-08-05T00:00:00.000Z,2017-08-12T00:00:00.000Z,0.8154387655561800,93
2017-08-13T00:00:00.000Z,2017-08-20T00:00:00.000Z,0.813986032746,93
2017-08-21T00:00:00.000Z,2017-08-28T00:00:00.000Z,0.8116552313586800,93
2017-08-29T00:00:00.000Z,2017-09-05T00:00:00.000Z,0.792226182855,93
2017-09-06T00:00:00.000Z,2017-09-13T00:00:00.000Z,0.814875344115,93
2017-09-14T00:00:00.000Z,2017-09-21T00:00:00.000Z,0.823612438341611,93
2017-09-30T00:00:00.000Z,2017-10-07T00:00:00.000Z,0.820661209245,93
2017-10-08T00:00:00.000Z,2017-10-15T00:00:00.000Z,0.8112128988110510,93
2017-10-16T00:00:00.000Z,2017-10-23T00:00:00.000Z,0.8015123865587440,93
2017-10-24T00:00:00.000Z,2017-10-31T00:00:00.000Z,0.81764565089,93
2017-11-09T00:00:00.000Z,2017-11-16T00:00:00.000Z,0.834094591839,93
2017-11-25T00:00:00.000Z,2017-12-02T00:00:00.000Z,0.808199261815708,93
2017-12-11T00:00:00.000Z,2017-12-18T00:00:00.000Z,0.817556989426,93
2017-12-19T00:00:00.000Z,2017-12-26T00:00:00.000Z,0.810576459093583,93
2017-12-27T00:00:00.000Z,2018-01-03T00:00:00.000Z,0.813596722073518,93
2018-01-25T00:00:00.000Z,2018-02-01T00:00:00.000Z,0.7935953970508210,93
2018-02-02T00:00:00.000Z,2018-02-09T00:00:00.000Z,0.7796368470246130,93
2018-02-10T00:00:00.000Z,2018-02-17T00:00:00.000Z,0.7889702143327780,93
2018-02-18T00:00:00.000Z,2018-02-25T00:00:00.000Z,0.778431591516,93
2018-02-26T00:00:00.000Z,2018-03-05T00:00:00.000Z,0.787634565948,93
2018-03-06T00:00:00.000Z,2018-03-13T00:00:00.000Z,0.778716476435,93
2018-03-14T00:00:00.000Z,2018-03-21T00:00:00.000Z,0.798200891488,93
2018-03-22T00:00:00.000Z,2018-03-29T00:00:00.000Z,0.7537021374573080,93
2018-03-30T00:00:00.000Z,2018-04-06T00:00:00.000Z,0.7814511774330510,93
2018-04-07T00:00:00.000Z,2018-04-14T00:00:00.000Z,0.789726354963,93
2018-04-23T00:00:00.000Z,2018-04-30T00:00:00.000Z,0.794220913438,93
2018-05-01T00:00:00.000Z,2018-05-08T00:00:00.000Z,0.811066615177,93
2018-05-09T00:00:00.000Z,2018-05-16T00:00:00.000Z,0.815580370630236,93
2018-05-17T00:00:00.000Z,2018-05-24T00:00:00.000Z,0.8212258954094500,93
2018-05-25T00:00:00.000Z,2018-06-01T00:00:00.000Z,0.8228722059337760,93
2018-06-02T00:00:00.000Z,2018-06-09T00:00:00.000Z,0.8134486059590760,93
2018-06-18T00:00:00.000Z,2018-06-25T00:00:00.000Z,0.820337303753886,93
2018-06-26T00:00:00.000Z,2018-07-03T00:00:00.000Z,0.8266675870348140,93
2018-07-04T00:00:00.000Z,2018-07-11T00:00:00.000Z,0.8481418480778140,93
2018-07-12T00:00:00.000Z,2018-07-19T00:00:00.000Z,0.792082722683602,93
2018-07-20T00:00:00.000Z,2018-07-27T00:00:00.000Z,0.8168688191904340,93
2018-07-28T00:00:00.000Z,2018-08-04T00:00:00.000Z,0.8240393666445440,93
2018-08-05T00:00:00.000Z,2018-08-12T00:00:00.000Z,0.7891277918811280,93
2018-08-13T00:00:00.000Z,2018-08-20T00:00:00.000Z,0.8035874947135560,93
2018-08-21T00:00:00.000Z,2018-08-28T00:00:00.000Z,0.8105536972618840,93
2018-08-29T00:00:00.000Z,2018-09-05T00:00:00.000Z,0.819347131147541,93
2018-09-06T00:00:00.000Z,2018-09-13T00:00:00.000Z,0.8174340173699180,93
2018-09-14T00:00:00.000Z,2018-09-21T00:00:00.000Z,0.7934436756902000,93
2018-09-22T00:00:00.000Z,2018-09-29T00:00:00.000Z,0.7973721457115490,93
2018-09-30T00:00:00.000Z,2018-10-07T00:00:00.000Z,0.819412987012987,93
2018-10-16T00:00:00.000Z,2018-10-23T00:00:00.000Z,0.8127733937656650,93
2018-10-24T00:00:00.000Z,2018-10-31T00:00:00.000Z,0.8025706161137440,93
2018-11-01T00:00:00.000Z,2018-11-08T00:00:00.000Z,0.8057117884925740,93
2018-11-17T00:00:00.000Z,2018-11-24T00:00:00.000Z,0.8224823658269440,93
2018-11-25T00:00:00.000Z,2018-12-02T00:00:00.000Z,0.833055064006024,93
2018-12-19T00:00:00.000Z,2018-12-26T00:00:00.000Z,0.8228925119071110,93
2018-12-27T00:00:00.000Z,2019-01-03T00:00:00.000Z,0.8231975998185310,93
2019-01-01T00:00:00.000Z,2019-01-08T00:00:00.000Z,0.8139008009018950,93
2019-01-09T00:00:00.000Z,2019-01-16T00:00:00.000Z,0.8094733496520520,93
2019-01-25T00:00:00.000Z,2019-02-01T00:00:00.000Z,0.7864915746917770,93
2019-02-02T00:00:00.000Z,2019-02-09T00:00:00.000Z,0.7702484330224120,93
2019-02-10T00:00:00.000Z,2019-02-17T00:00:00.000Z,0.7765703127596640,93
2019-02-18T00:00:00.000Z,2019-02-25T00:00:00.000Z,0.782616494557,93
2019-02-26T00:00:00.000Z,2019-03-05T00:00:00.000Z,0.779099736938,93
2019-03-06T00:00:00.000Z,2019-03-13T00:00:00.000Z,0.798318807265,93
2019-03-14T00:00:00.000Z,2019-03-21T00:00:00.000Z,0.769305705966,93
2019-03-22T00:00:00.000Z,2019-03-29T00:00:00.000Z,0.774517863561,93
2019-03-30T00:00:00.000Z,2019-04-06T00:00:00.000Z,0.783917323975,93
2019-04-07T00:00:00.000Z,2019-04-14T00:00:00.000Z,0.787442581469,93
2019-04-15T00:00:00.000Z,2019-04-22T00:00:00.000Z,0.788982707576,93
2019-04-23T00:00:00.000Z,2019-04-30T00:00:00.000Z,0.805585929056,93
2019-05-01T00:00:00.000Z,2019-05-08T00:00:00.000Z,0.822527109254,93
2019-05-09T00:00:00.000Z,2019-05-16T00:00:00.000Z,0.803417531147,93
2019-05-17T00:00:00.000Z,2019-05-24T00:00:00.000Z,0.786882736323,93
2019-05-25T00:00:00.000Z,2019-06-01T00:00:00.000Z,0.800964248083,93
2019-06-02T00:00:00.000Z,2019-06-09T00:00:00.000Z,0.823509131235,93
2019-06-10T00:00:00.000Z,2019-06-17T00:00:00.000Z,0.8574470771976800,93
2019-06-18T00:00:00.000Z,2019-06-25T00:00:00.000Z,0.821724491670317,93
2019-06-26T00:00:00.000Z,2019-07-03T00:00:00.000Z,0.8158006030014570,93
2019-07-04T00:00:00.000Z,2019-07-11T00:00:00.000Z,0.814955544231868,93
2019-07-12T00:00:00.000Z,2019-07-19T00:00:00.000Z,0.7962317992033400,93
2019-07-20T00:00:00.000Z,2019-07-27T00:00:00.000Z,0.8179667713616640,93
2019-07-28T00:00:00.000Z,2019-08-04T00:00:00.000Z,0.8032186435658230,93
2019-08-05T00:00:00.000Z,2019-08-12T00:00:00.000Z,0.7950536781372350,93
2019-08-13T00:00:00.000Z,2019-08-20T00:00:00.000Z,0.8028935886761030,93
2019-08-21T00:00:00.000Z,2019-08-28T00:00:00.000Z,0.7918761277657360,93
2019-08-29T00:00:00.000Z,2019-09-05T00:00:00.000Z,0.7991314884940290,93
2019-09-06T00:00:00.000Z,2019-09-13T00:00:00.000Z,0.808951561236046,93
2019-09-22T00:00:00.000Z,2019-09-29T00:00:00.000Z,0.7968312455069670,93
2019-09-30T00:00:00.000Z,2019-10-07T00:00:00.000Z,0.8002599893972460,93
2019-10-08T00:00:00.000Z,2019-10-15T00:00:00.000Z,0.8050906493602450,93
2019-10-24T00:00:00.000Z,2019-10-31T00:00:00.000Z,0.80941398394263,93
2019-11-01T00:00:00.000Z,2019-11-08T00:00:00.000Z,0.8240823735689480,93
2019-11-09T00:00:00.000Z,2019-11-16T00:00:00.000Z,0.8327450001124830,93
2019-11-17T00:00:00.000Z,2019-11-24T00:00:00.000Z,0.7977371044075370,93
2019-11-25T00:00:00.000Z,2019-12-02T00:00:00.000Z,0.8098487485863210,93
2019-12-03T00:00:00.000Z,2019-12-10T00:00:00.000Z,0.8057595631874650,93
2019-12-19T00:00:00.000Z,2019-12-26T00:00:00.000Z,0.820613364175652,93
2019-12-27T00:00:00.000Z,2020-01-03T00:00:00.000Z,0.8047054886848410,93
2020-01-01T00:00:00.000Z,2020-01-08T00:00:00.000Z,0.791495763444579,93
2020-01-09T00:00:00.000Z,2020-01-16T00:00:00.000Z,0.8055118330331080,93
2020-01-17T00:00:00.000Z,2020-01-24T00:00:00.000Z,0.7742185967288470,93
2020-01-25T00:00:00.000Z,2020-02-01T00:00:00.000Z,0.8065832835639600,93
2020-02-02T00:00:00.000Z,2020-02-09T00:00:00.000Z,0.784435976583289,93
2020-02-10T00:00:00.000Z,2020-02-17T00:00:00.000Z,0.7981877788341990,93
2020-02-18T00:00:00.000Z,2020-02-25T00:00:00.000Z,0.7952566115333040,93
2020-02-26T00:00:00.000Z,2020-03-04T00:00:00.000Z,0.7769796678354940,93
2020-03-05T00:00:00.000Z,2020-03-12T00:00:00.000Z,0.799328107034598,93
2020-03-13T00:00:00.000Z,2020-03-20T00:00:00.000Z,0.7879074651852980,93
2020-03-21T00:00:00.000Z,2020-03-28T00:00:00.000Z,0.7826926762737110,93
2020-03-29T00:00:00.000Z,2020-04-05T00:00:00.000Z,0.782675110945338,93
2020-04-06T00:00:00.000Z,2020-04-13T00:00:00.000Z,0.78106234330154,93
2020-04-14T00:00:00.000Z,2020-04-21T00:00:00.000Z,0.791954856961935,93
2020-04-30T00:00:00.000Z,2020-05-07T00:00:00.000Z,0.8215801693287950,93
2020-05-08T00:00:00.000Z,2020-05-15T00:00:00.000Z,0.8257316972352460,93
2020-05-16T00:00:00.000Z,2020-05-23T00:00:00.000Z,0.8035402082173000,93
2020-05-24T00:00:00.000Z,2020-05-31T00:00:00.000Z,0.8362806180277990,93
2020-06-01T00:00:00.000Z,2020-06-08T00:00:00.000Z,0.8316380676235560,93
2020-06-09T00:00:00.000Z,2020-06-16T00:00:00.000Z,0.832070124363153,93
2020-07-03T00:00:00.000Z,2020-07-10T00:00:00.000Z,0.8242083611016050,93
2020-07-11T00:00:00.000Z,2020-07-18T00:00:00.000Z,0.8203335239339980,93
2020-07-19T00:00:00.000Z,2020-07-26T00:00:00.000Z,0.8289501810113280,93
2020-07-27T00:00:00.000Z,2020-08-03T00:00:00.000Z,0.8237477575655960,93
2020-08-04T00:00:00.000Z,2020-08-11T00:00:00.000Z,0.8093809495318160,93
2020-08-12T00:00:00.000Z,2020-08-19T00:00:00.000Z,0.8250569535716190,93
2020-08-20T00:00:00.000Z,2020-08-27T00:00:00.000Z,0.814437753065298,93
2020-08-28T00:00:00.000Z,2020-09-04T00:00:00.000Z,0.8065957161981260,93
2020-09-05T00:00:00.000Z,2020-09-12T00:00:00.000Z,0.8184198370089990,93
2020-09-13T00:00:00.000Z,2020-09-20T00:00:00.000Z,0.809093222853051,93
2020-09-21T00:00:00.000Z,2020-09-28T00:00:00.000Z,0.8215175473579260,93
2020-09-29T00:00:00.000Z,2020-10-06T00:00:00.000Z,0.813652127086699,93
2020-10-15T00:00:00.000Z,2020-10-22T00:00:00.000Z,0.8108739341984840,93
2020-10-23T00:00:00.000Z,2020-10-30T00:00:00.000Z,0.816401543233225,93
2020-11-08T00:00:00.000Z,2020-11-15T00:00:00.000Z,0.7944446639415260,93
2020-11-16T00:00:00.000Z,2020-11-23T00:00:00.000Z,0.8146268665667170,93
2020-12-18T00:00:00.000Z,2020-12-25T00:00:00.000Z,0.814616077344331,93
2020-12-26T00:00:00.000Z,2021-01-02T00:00:00.000Z,0.8123024786986830,93
2021-01-25T00:00:00.000Z,2021-02-01T00:00:00.000Z,0.7925585739994860,93
2021-02-02T00:00:00.000Z,2021-02-09T00:00:00.000Z,0.7935769529649460,93
2021-02-10T00:00:00.000Z,2021-02-17T00:00:00.000Z,0.7636718715224500,93
2021-02-18T00:00:00.000Z,2021-02-25T00:00:00.000Z,0.7571050081913790,93
2021-02-26T00:00:00.000Z,2021-03-05T00:00:00.000Z,0.7609011169396570,93
2021-03-06T00:00:00.000Z,2021-03-13T00:00:00.000Z,0.7714629532317390,93
2021-03-14T00:00:00.000Z,2021-03-21T00:00:00.000Z,0.7762847850156860,93
2021-03-22T00:00:00.000Z,2021-03-29T00:00:00.000Z,0.800803554192175,93
2021-03-30T00:00:00.000Z,2021-04-06T00:00:00.000Z,0.7949514995424490,93
2021-04-07T00:00:00.000Z,2021-04-14T00:00:00.000Z,0.8064047218628720,93
2021-04-15T00:00:00.000Z,2021-04-22T00:00:00.000Z,0.8324438019942180,93
2021-04-23T00:00:00.000Z,2021-04-30T00:00:00.000Z,0.8176288149807330,93
2021-05-01T00:00:00.000Z,2021-05-08T00:00:00.000Z,0.8124497041420120,93
2021-05-09T00:00:00.000Z,2021-05-16T00:00:00.000Z,0.8213341102517920,93
2021-05-17T00:00:00.000Z,2021-05-24T00:00:00.000Z,0.8248641964225600,93
2021-05-25T00:00:00.000Z,2021-06-01T00:00:00.000Z,0.8432620494372060,93
2021-06-02T00:00:00.000Z,2021-06-09T00:00:00.000Z,0.8284585987261150,93
2021-06-10T00:00:00.000Z,2021-06-17T00:00:00.000Z,0.826844968164349,93
2021-06-18T00:00:00.000Z,2021-06-25T00:00:00.000Z,0.8218750639436510,93
2021-06-26T00:00:00.000Z,2021-07-03T00:00:00.000Z,0.8198439238277380,93
2021-07-04T00:00:00.000Z,2021-07-11T00:00:00.000Z,0.8250283770651120,93
2021-07-12T00:00:00.000Z,2021-07-19T00:00:00.000Z,0.8290353697749200,93
2021-07-20T00:00:00.000Z,2021-07-27T00:00:00.000Z,0.8195671856639250,93
2021-07-28T00:00:00.000Z,2021-08-04T00:00:00.000Z,0.817675931296616,93
2021-08-05T00:00:00.000Z,2021-08-12T00:00:00.000Z,0.846296722497072,93
2021-08-21T00:00:00.000Z,2021-08-28T00:00:00.000Z,0.8057517799962330,93
2021-09-06T00:00:00.000Z,2021-09-13T00:00:00.000Z,0.8078033452098180,93
2021-09-14T00:00:00.000Z,2021-09-21T00:00:00.000Z,0.8097683969792980,93
2021-09-22T00:00:00.000Z,2021-09-29T00:00:00.000Z,0.8076807608929160,93
2021-09-30T00:00:00.000Z,2021-10-07T00:00:00.000Z,0.8135298572913230,93
2021-10-08T00:00:00.000Z,2021-10-15T00:00:00.000Z,0.8020505214409920,93
2021-10-16T00:00:00.000Z,2021-10-23T00:00:00.000Z,0.8241790064920860,93
2021-10-24T00:00:00.000Z,2021-10-31T00:00:00.000Z,0.8083916632462260,93
2021-11-01T00:00:00.000Z,2021-11-08T00:00:00.000Z,0.8004264148743950,93
2021-11-09T00:00:00.000Z,2021-11-16T00:00:00.000Z,0.815469340558825,93
2021-11-17T00:00:00.000Z,2021-11-24T00:00:00.000Z,0.8040395620497380,93
2021-11-25T00:00:00.000Z,2021-12-02T00:00:00.000Z,0.8151238356774410,93
2021-12-03T00:00:00.000Z,2021-12-10T00:00:00.000Z,0.8062039083915470,93
2021-12-11T00:00:00.000Z,2021-12-18T00:00:00.000Z,0.8275678336347800,93
2021-12-19T00:00:00.000Z,2021-12-26T00:00:00.000Z,0.8237602472884240,93
2021-12-27T00:00:00.000Z,2022-01-03T00:00:00.000Z,0.8132969943807320,93
2022-01-01T00:00:00.000Z,2022-01-08T00:00:00.000Z,0.803733546555791,93
