start_date,end_date,temp,region_id
2014-08-11T00:00:00.000Z,2014-08-11T00:00:00.000Z,25.3934654847885,93
2014-08-12T00:00:00.000Z,2014-08-12T00:00:00.000Z,22.2996201669184,93
2014-08-14T00:00:00.000Z,2014-08-14T00:00:00.000Z,23.5257718747494,93
2014-08-18T00:00:00.000Z,2014-08-18T00:00:00.000Z,28.0072587432693,93
2014-08-19T00:00:00.000Z,2014-08-19T00:00:00.000Z,22.4458797353029,93
2014-08-20T00:00:00.000Z,2014-08-20T00:00:00.000Z,26.1804755469052,93
2014-08-21T00:00:00.000Z,2014-08-21T00:00:00.000Z,25.2272538330902,93
2014-08-23T00:00:00.000Z,2014-08-23T00:00:00.000Z,26.9797442196891,93
2014-08-25T00:00:00.000Z,2014-08-25T00:00:00.000Z,27.7320589462298,93
2014-08-30T00:00:00.000Z,2014-08-30T00:00:00.000Z,27.1658001923794,93
2014-09-01T00:00:00.000Z,2014-09-01T00:00:00.000Z,31.0670867638483,93
2014-09-04T00:00:00.000Z,2014-09-04T00:00:00.000Z,23.433577729144,93
2014-09-05T00:00:00.000Z,2014-09-05T00:00:00.000Z,26.6980531903974,93
2014-09-08T00:00:00.000Z,2014-09-08T00:00:00.000Z,26.9604481517339,93
2014-09-12T00:00:00.000Z,2014-09-12T00:00:00.000Z,27.0604153752198,93
2014-09-13T00:00:00.000Z,2014-09-13T00:00:00.000Z,22.7774048448356,93
2014-09-15T00:00:00.000Z,2014-09-15T00:00:00.000Z,26.2962719657149,93
2014-09-19T00:00:00.000Z,2014-09-19T00:00:00.000Z,28.4814000322863,93
2014-09-22T00:00:00.000Z,2014-09-22T00:00:00.000Z,26.0194787656261,93
2014-09-23T00:00:00.000Z,2014-09-23T00:00:00.000Z,25.0459628379355,93
2014-09-26T00:00:00.000Z,2014-09-26T00:00:00.000Z,30.1932208139544,93
2014-09-27T00:00:00.000Z,2014-09-27T00:00:00.000Z,22.4415031660038,93
2014-09-28T00:00:00.000Z,2014-09-28T00:00:00.000Z,30.1827814060584,93
2014-09-29T00:00:00.000Z,2014-09-29T00:00:00.000Z,26.891470030485,93
2014-10-01T00:00:00.000Z,2014-10-01T00:00:00.000Z,27.2535528428339,93
2014-10-02T00:00:00.000Z,2014-10-02T00:00:00.000Z,24.4715097915,93
2014-10-03T00:00:00.000Z,2014-10-03T00:00:00.000Z,29.1314660661,93
2014-10-06T00:00:00.000Z,2014-10-06T00:00:00.000Z,26.4198044769133,93
2014-10-07T00:00:00.000Z,2014-10-07T00:00:00.000Z,25.8399004397484,93
2014-10-10T00:00:00.000Z,2014-10-10T00:00:00.000Z,30.2033275482716,93
2014-10-14T00:00:00.000Z,2014-10-14T00:00:00.000Z,27.1554982566011,93
2014-10-17T00:00:00.000Z,2014-10-17T00:00:00.000Z,26.1437695305984,93
2014-10-19T00:00:00.000Z,2014-10-19T00:00:00.000Z,28.1650579606567,93
2014-10-24T00:00:00.000Z,2014-10-24T00:00:00.000Z,27.0361607911519,93
2014-10-25T00:00:00.000Z,2014-10-25T00:00:00.000Z,25.3271428966441,93
2014-10-28T00:00:00.000Z,2014-10-28T00:00:00.000Z,30.728847236567000,93
2014-10-30T00:00:00.000Z,2014-10-30T00:00:00.000Z,29.778222820276200,93
2014-11-02T00:00:00.000Z,2014-11-02T00:00:00.000Z,25.9039820230054,93
2014-11-03T00:00:00.000Z,2014-11-03T00:00:00.000Z,27.4936281888755,93
2014-11-04T00:00:00.000Z,2014-11-04T00:00:00.000Z,30.0437791718782,93
2014-11-11T00:00:00.000Z,2014-11-11T00:00:00.000Z,26.7287379484487,93
2014-11-13T00:00:00.000Z,2014-11-13T00:00:00.000Z,27.2616008397211,93
2014-11-25T00:00:00.000Z,2014-11-25T00:00:00.000Z,21.6290083500597,93
2014-11-29T00:00:00.000Z,2014-11-29T00:00:00.000Z,26.6054590815385,93
2014-12-06T00:00:00.000Z,2014-12-06T00:00:00.000Z,26.8235364657401,93
2014-12-10T00:00:00.000Z,2014-12-10T00:00:00.000Z,25.8537815157002,93
2014-12-11T00:00:00.000Z,2014-12-11T00:00:00.000Z,24.4367129054597,93
2014-12-13T00:00:00.000Z,2014-12-13T00:00:00.000Z,25.9161689860129,93
2014-12-20T00:00:00.000Z,2014-12-20T00:00:00.000Z,23.2592267258705,93
2015-01-02T00:00:00.000Z,2015-01-02T00:00:00.000Z,22.4603088713016,93
2015-01-07T00:00:00.000Z,2015-01-07T00:00:00.000Z,25.9264033306393,93
2015-01-10T00:00:00.000Z,2015-01-10T00:00:00.000Z,22.8410919957871,93
2015-01-12T00:00:00.000Z,2015-01-12T00:00:00.000Z,23.4463544533096,93
2015-01-13T00:00:00.000Z,2015-01-13T00:00:00.000Z,24.4352628390289,93
2015-01-14T00:00:00.000Z,2015-01-14T00:00:00.000Z,26.119356313986,93
2015-01-16T00:00:00.000Z,2015-01-16T00:00:00.000Z,27.547239815248,93
2015-01-17T00:00:00.000Z,2015-01-17T00:00:00.000Z,21.7006795362258,93
2015-01-18T00:00:00.000Z,2015-01-18T00:00:00.000Z,27.1847637802533,93
2015-01-19T00:00:00.000Z,2015-01-19T00:00:00.000Z,24.3651781482944,93
2015-01-20T00:00:00.000Z,2015-01-20T00:00:00.000Z,24.1867346676224,93
2015-01-21T00:00:00.000Z,2015-01-21T00:00:00.000Z,25.4099464875859,93
2015-01-23T00:00:00.000Z,2015-01-23T00:00:00.000Z,26.9968077367903,93
2015-01-27T00:00:00.000Z,2015-01-27T00:00:00.000Z,25.9918094076258,93
2015-01-28T00:00:00.000Z,2015-01-28T00:00:00.000Z,26.4419585236988,93
2015-02-01T00:00:00.000Z,2015-02-01T00:00:00.000Z,27.1829201069124,93
2015-02-08T00:00:00.000Z,2015-02-08T00:00:00.000Z,27.7377774456099,93
2015-02-10T00:00:00.000Z,2015-02-10T00:00:00.000Z,27.10720492857,93
2015-02-11T00:00:00.000Z,2015-02-11T00:00:00.000Z,22.3703358225209,93
2015-02-12T00:00:00.000Z,2015-02-12T00:00:00.000Z,27.1132450475932,93
2015-02-13T00:00:00.000Z,2015-02-13T00:00:00.000Z,26.459710884665,93
2015-02-14T00:00:00.000Z,2015-02-14T00:00:00.000Z,25.7858411555196,93
2015-02-15T00:00:00.000Z,2015-02-15T00:00:00.000Z,27.8048753184802,93
2015-02-17T00:00:00.000Z,2015-02-17T00:00:00.000Z,29.4106847146097,93
2015-02-20T00:00:00.000Z,2015-02-20T00:00:00.000Z,21.4616071620752,93
2015-02-21T00:00:00.000Z,2015-02-21T00:00:00.000Z,27.9994009172615,93
2015-02-22T00:00:00.000Z,2015-02-22T00:00:00.000Z,27.2973043440855,93
2015-02-23T00:00:00.000Z,2015-02-23T00:00:00.000Z,25.8910045395626,93
2015-02-24T00:00:00.000Z,2015-02-24T00:00:00.000Z,26.0367135241524,93
2015-02-26T00:00:00.000Z,2015-02-26T00:00:00.000Z,29.567270438296,93
2015-02-27T00:00:00.000Z,2015-02-27T00:00:00.000Z,25.9675658314827,93
2015-02-28T00:00:00.000Z,2015-02-28T00:00:00.000Z,30.5352013892956,93
2015-03-01T00:00:00.000Z,2015-03-01T00:00:00.000Z,22.0917587241796,93
2015-03-03T00:00:00.000Z,2015-03-03T00:00:00.000Z,27.3977084696382,93
2015-03-05T00:00:00.000Z,2015-03-05T00:00:00.000Z,30.9107280575997,93
2015-03-06T00:00:00.000Z,2015-03-06T00:00:00.000Z,24.1813842905404,93
2015-03-07T00:00:00.000Z,2015-03-07T00:00:00.000Z,29.3078660731208,93
2015-03-08T00:00:00.000Z,2015-03-08T00:00:00.000Z,22.2538673887716,93
2015-03-10T00:00:00.000Z,2015-03-10T00:00:00.000Z,26.5050679750445,93
2015-03-14T00:00:00.000Z,2015-03-14T00:00:00.000Z,30.879282664681,93
2015-03-16T00:00:00.000Z,2015-03-16T00:00:00.000Z,27.9770294989326,93
2015-03-18T00:00:00.000Z,2015-03-18T00:00:00.000Z,26.225882346385,93
2015-03-19T00:00:00.000Z,2015-03-19T00:00:00.000Z,25.2388420450814,93
2015-03-21T00:00:00.000Z,2015-03-21T00:00:00.000Z,30.3439071157415,93
2015-03-23T00:00:00.000Z,2015-03-23T00:00:00.000Z,28.8576165598918,93
2015-03-26T00:00:00.000Z,2015-03-26T00:00:00.000Z,25.1865824510333,93
2015-04-02T00:00:00.000Z,2015-04-02T00:00:00.000Z,24.0856844667135,93
2015-04-03T00:00:00.000Z,2015-04-03T00:00:00.000Z,25.3337757265735,93
2015-04-04T00:00:00.000Z,2015-04-04T00:00:00.000Z,28.7332596786034,93
2015-04-06T00:00:00.000Z,2015-04-06T00:00:00.000Z,29.5605925125807,93
2015-04-08T00:00:00.000Z,2015-04-08T00:00:00.000Z,27.5106245850014,93
2015-04-13T00:00:00.000Z,2015-04-13T00:00:00.000Z,28.5162665252981,93
2015-04-16T00:00:00.000Z,2015-04-16T00:00:00.000Z,24.3582091088675,93
2015-04-17T00:00:00.000Z,2015-04-17T00:00:00.000Z,27.1788519222719,93
2015-04-18T00:00:00.000Z,2015-04-18T00:00:00.000Z,27.253048069323,93
2015-04-20T00:00:00.000Z,2015-04-20T00:00:00.000Z,28.2301222216521,93
2015-04-22T00:00:00.000Z,2015-04-22T00:00:00.000Z,27.5828104931187,93
2015-04-27T00:00:00.000Z,2015-04-27T00:00:00.000Z,24.692372315375,93
2015-04-29T00:00:00.000Z,2015-04-29T00:00:00.000Z,27.2996277905715,93
2015-05-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,27.4898930269981,93
2015-05-04T00:00:00.000Z,2015-05-04T00:00:00.000Z,25.469130734551,93
2015-05-05T00:00:00.000Z,2015-05-05T00:00:00.000Z,23.3997885294802,93
2015-05-06T00:00:00.000Z,2015-05-06T00:00:00.000Z,27.0234447360983,93
2015-05-09T00:00:00.000Z,2015-05-09T00:00:00.000Z,20.8004003336179,93
2015-05-10T00:00:00.000Z,2015-05-10T00:00:00.000Z,26.4343241294082,93
2015-05-13T00:00:00.000Z,2015-05-13T00:00:00.000Z,23.0798973321828,93
2015-05-17T00:00:00.000Z,2015-05-17T00:00:00.000Z,28.2152231944063,93
2015-05-19T00:00:00.000Z,2015-05-19T00:00:00.000Z,25.9551398506128,93
2015-05-24T00:00:00.000Z,2015-05-24T00:00:00.000Z,28.8061403177361,93
2015-05-25T00:00:00.000Z,2015-05-25T00:00:00.000Z,21.0200432167295,93
2015-05-27T00:00:00.000Z,2015-05-27T00:00:00.000Z,24.1105946200256,93
2015-05-28T00:00:00.000Z,2015-05-28T00:00:00.000Z,25.4458375085046,93
2015-05-29T00:00:00.000Z,2015-05-29T00:00:00.000Z,26.260188752737,93
2015-05-30T00:00:00.000Z,2015-05-30T00:00:00.000Z,23.2131159977445,93
2015-05-31T00:00:00.000Z,2015-05-31T00:00:00.000Z,29.7587673603472,93
2015-06-02T00:00:00.000Z,2015-06-02T00:00:00.000Z,26.2768777780974,93
2015-06-03T00:00:00.000Z,2015-06-03T00:00:00.000Z,22.6755162124981,93
2015-06-04T00:00:00.000Z,2015-06-04T00:00:00.000Z,25.8658159195676,93
2015-06-05T00:00:00.000Z,2015-06-05T00:00:00.000Z,27.0595712697571,93
2015-06-11T00:00:00.000Z,2015-06-11T00:00:00.000Z,25.2076684522681,93
2015-06-13T00:00:00.000Z,2015-06-13T00:00:00.000Z,23.1811028092289,93
2015-06-18T00:00:00.000Z,2015-06-18T00:00:00.000Z,26.5479942875379,93
2015-06-20T00:00:00.000Z,2015-06-20T00:00:00.000Z,25.6690029618741,93
2015-06-21T00:00:00.000Z,2015-06-21T00:00:00.000Z,26.8847142814123,93
2015-06-22T00:00:00.000Z,2015-06-22T00:00:00.000Z,24.4963988117634,93
2015-06-23T00:00:00.000Z,2015-06-23T00:00:00.000Z,25.8312651920148,93
2015-06-25T00:00:00.000Z,2015-06-25T00:00:00.000Z,29.6215053745646,93
2015-06-26T00:00:00.000Z,2015-06-26T00:00:00.000Z,24.173196992273,93
2015-06-27T00:00:00.000Z,2015-06-27T00:00:00.000Z,28.4267169961722,93
2015-06-28T00:00:00.000Z,2015-06-28T00:00:00.000Z,26.2951757173126,93
2015-06-29T00:00:00.000Z,2015-06-29T00:00:00.000Z,27.6378726240886,93
2015-06-30T00:00:00.000Z,2015-06-30T00:00:00.000Z,29.4793135081591,93
2015-07-02T00:00:00.000Z,2015-07-02T00:00:00.000Z,27.4197867912955,93
2015-07-05T00:00:00.000Z,2015-07-05T00:00:00.000Z,24.4778366220971,93
2015-07-09T00:00:00.000Z,2015-07-09T00:00:00.000Z,27.2395328907897,93
2015-07-18T00:00:00.000Z,2015-07-18T00:00:00.000Z,26.980827602887,93
2015-07-22T00:00:00.000Z,2015-07-22T00:00:00.000Z,27.4962052677859,93
2015-07-23T00:00:00.000Z,2015-07-23T00:00:00.000Z,26.4157226966586,93
2015-07-24T00:00:00.000Z,2015-07-24T00:00:00.000Z,25.5039304672184,93
2015-07-25T00:00:00.000Z,2015-07-25T00:00:00.000Z,29.6020139535027,93
2015-07-27T00:00:00.000Z,2015-07-27T00:00:00.000Z,28.8087463230702,93
2015-07-28T00:00:00.000Z,2015-07-28T00:00:00.000Z,22.7770901798612,93
2015-07-29T00:00:00.000Z,2015-07-29T00:00:00.000Z,27.821417406149,93
2015-07-30T00:00:00.000Z,2015-07-30T00:00:00.000Z,24.8545061159399,93
2015-07-31T00:00:00.000Z,2015-07-31T00:00:00.000Z,23.8577732439495,93
2015-08-01T00:00:00.000Z,2015-08-01T00:00:00.000Z,24.5646026331148,93
2015-08-02T00:00:00.000Z,2015-08-02T00:00:00.000Z,24.2877547057148,93
2015-08-05T00:00:00.000Z,2015-08-05T00:00:00.000Z,26.5427934625893,93
2015-08-07T00:00:00.000Z,2015-08-07T00:00:00.000Z,25.0668566352541,93
2015-08-08T00:00:00.000Z,2015-08-08T00:00:00.000Z,24.1188009243039,93
2015-08-13T00:00:00.000Z,2015-08-13T00:00:00.000Z,23.138400588795,93
2015-08-14T00:00:00.000Z,2015-08-14T00:00:00.000Z,28.2604002996974,93
2015-08-15T00:00:00.000Z,2015-08-15T00:00:00.000Z,23.9004057648601,93
2015-08-16T00:00:00.000Z,2015-08-16T00:00:00.000Z,24.8875041677549,93
2015-08-17T00:00:00.000Z,2015-08-17T00:00:00.000Z,24.3633766373353,93
2015-08-18T00:00:00.000Z,2015-08-18T00:00:00.000Z,23.6875019231429,93
2015-08-19T00:00:00.000Z,2015-08-19T00:00:00.000Z,29.4138489600764,93
2015-08-22T00:00:00.000Z,2015-08-22T00:00:00.000Z,24.3524802199918,93
2015-08-23T00:00:00.000Z,2015-08-23T00:00:00.000Z,26.5053230303227,93
2015-08-28T00:00:00.000Z,2015-08-28T00:00:00.000Z,31.0842590723856,93
2015-08-29T00:00:00.000Z,2015-08-29T00:00:00.000Z,22.3836904550074,93
2015-08-30T00:00:00.000Z,2015-08-30T00:00:00.000Z,27.5647893235854,93
2015-08-31T00:00:00.000Z,2015-08-31T00:00:00.000Z,25.4712701782974,93
2015-09-01T00:00:00.000Z,2015-09-01T00:00:00.000Z,26.4509329034661,93
2015-09-02T00:00:00.000Z,2015-09-02T00:00:00.000Z,26.9576843276996,93
2015-09-04T00:00:00.000Z,2015-09-04T00:00:00.000Z,29.0459121634389,93
2015-09-06T00:00:00.000Z,2015-09-06T00:00:00.000Z,30.1351630786897,93
2015-09-11T00:00:00.000Z,2015-09-11T00:00:00.000Z,28.2045498844598,93
2015-09-20T00:00:00.000Z,2015-09-20T00:00:00.000Z,29.350074566701,93
2015-10-04T00:00:00.000Z,2015-10-04T00:00:00.000Z,24.8784171491676,93
2015-10-08T00:00:00.000Z,2015-10-08T00:00:00.000Z,29.0404148096543,93
2015-10-09T00:00:00.000Z,2015-10-09T00:00:00.000Z,27.460996713598,93
2015-10-10T00:00:00.000Z,2015-10-10T00:00:00.000Z,29.8720965120506,93
2015-10-11T00:00:00.000Z,2015-10-11T00:00:00.000Z,30.5458706858193,93
2015-10-13T00:00:00.000Z,2015-10-13T00:00:00.000Z,30.0275990503776,93
2015-10-15T00:00:00.000Z,2015-10-15T00:00:00.000Z,29.6046184691099,93
2015-10-17T00:00:00.000Z,2015-10-17T00:00:00.000Z,27.2909088543802,93
2015-10-29T00:00:00.000Z,2015-10-29T00:00:00.000Z,27.6348991618875,93
2015-10-31T00:00:00.000Z,2015-10-31T00:00:00.000Z,28.4832510794608,93
2015-11-03T00:00:00.000Z,2015-11-03T00:00:00.000Z,25.5450822357298,93
2015-11-05T00:00:00.000Z,2015-11-05T00:00:00.000Z,24.3689717842312,93
2015-11-07T00:00:00.000Z,2015-11-07T00:00:00.000Z,28.6205908403424,93
2015-11-14T00:00:00.000Z,2015-11-14T00:00:00.000Z,25.2269821948291,93
2015-11-18T00:00:00.000Z,2015-11-18T00:00:00.000Z,27.6677989450474,93
2015-11-21T00:00:00.000Z,2015-11-21T00:00:00.000Z,22.9006543703158,93
2015-11-23T00:00:00.000Z,2015-11-23T00:00:00.000Z,26.8823472954149,93
2015-12-02T00:00:00.000Z,2015-12-02T00:00:00.000Z,26.2388540404052,93
2015-12-05T00:00:00.000Z,2015-12-05T00:00:00.000Z,20.5714604328448,93
2015-12-07T00:00:00.000Z,2015-12-07T00:00:00.000Z,22.80503775808,93
2015-12-09T00:00:00.000Z,2015-12-09T00:00:00.000Z,26.4559336719039,93
2015-12-14T00:00:00.000Z,2015-12-14T00:00:00.000Z,24.120898864481,93
2015-12-19T00:00:00.000Z,2015-12-19T00:00:00.000Z,23.2658354085212,93
2015-12-20T00:00:00.000Z,2015-12-20T00:00:00.000Z,28.051948152747,93
2015-12-21T00:00:00.000Z,2015-12-21T00:00:00.000Z,25.231519456492,93
2015-12-22T00:00:00.000Z,2015-12-22T00:00:00.000Z,26.2329941701917,93
2015-12-23T00:00:00.000Z,2015-12-23T00:00:00.000Z,24.1433443279718,93
2015-12-25T00:00:00.000Z,2015-12-25T00:00:00.000Z,27.4345056804506,93
2015-12-27T00:00:00.000Z,2015-12-27T00:00:00.000Z,23.6941724716263,93
2015-12-30T00:00:00.000Z,2015-12-30T00:00:00.000Z,24.7847541115633,93
