start_date,end_date,smos,region_id
2014-03-30T00:00:00.000Z,2014-03-30T00:00:00.000Z,0.188773246762647,93
2014-03-31T00:00:00.000Z,2014-03-31T00:00:00.000Z,0.194911519772967,93
2014-04-01T00:00:00.000Z,2014-04-01T00:00:00.000Z,0.244081855117118,93
2014-04-02T00:00:00.000Z,2014-04-02T00:00:00.000Z,0.244081855117118,93
2014-04-03T00:00:00.000Z,2014-04-03T00:00:00.000Z,0.335516625547656,93
2014-04-04T00:00:00.000Z,2014-04-04T00:00:00.000Z,0.335516625547656,93
2014-04-05T00:00:00.000Z,2014-04-05T00:00:00.000Z,0.207111113849419,93
2014-04-06T00:00:00.000Z,2014-04-06T00:00:00.000Z,0.301226722322342,93
2014-04-07T00:00:00.000Z,2014-04-07T00:00:00.000Z,0.301226722322342,93
2014-04-08T00:00:00.000Z,2014-04-08T00:00:00.000Z,0.280240356037956,93
2014-04-09T00:00:00.000Z,2014-04-09T00:00:00.000Z,0.280240356037956,93
2014-04-10T00:00:00.000Z,2014-04-10T00:00:00.000Z,0.243086506602857,93
2014-04-11T00:00:00.000Z,2014-04-11T00:00:00.000Z,0.278911406921953,93
2014-04-12T00:00:00.000Z,2014-04-12T00:00:00.000Z,0.278911406921953,93
2014-04-13T00:00:00.000Z,2014-04-13T00:00:00.000Z,0.260480961000068,93
2014-04-14T00:00:00.000Z,2014-04-14T00:00:00.000Z,0.260480961000068,93
2014-04-15T00:00:00.000Z,2014-04-15T00:00:00.000Z,0.193843095538875,93
2014-04-16T00:00:00.000Z,2014-04-16T00:00:00.000Z,0.134298179555739,93
2014-04-17T00:00:00.000Z,2014-04-17T00:00:00.000Z,0.134298179555739,93
2014-04-18T00:00:00.000Z,2014-04-18T00:00:00.000Z,0.177230312337835,93
2014-04-19T00:00:00.000Z,2014-04-19T00:00:00.000Z,0.214091360905507,93
2014-04-20T00:00:00.000Z,2014-04-20T00:00:00.000Z,0.214091360905507,93
2014-04-21T00:00:00.000Z,2014-04-21T00:00:00.000Z,0.463660815291671,93
2014-04-22T00:00:00.000Z,2014-04-22T00:00:00.000Z,0.463660815291671,93
2014-04-23T00:00:00.000Z,2014-04-23T00:00:00.000Z,0.316612989290475,93
2014-04-24T00:00:00.000Z,2014-04-24T00:00:00.000Z,0.347882561449426,93
2014-04-25T00:00:00.000Z,2014-04-25T00:00:00.000Z,0.347882561449426,93
2014-04-26T00:00:00.000Z,2014-04-26T00:00:00.000Z,0.342948417931011,93
2014-04-27T00:00:00.000Z,2014-04-27T00:00:00.000Z,0.342948417931011,93
2014-04-28T00:00:00.000Z,2014-04-28T00:00:00.000Z,0.242947610365573,93
2014-04-29T00:00:00.000Z,2014-04-29T00:00:00.000Z,0.275282620347112,93
2014-04-30T00:00:00.000Z,2014-04-30T00:00:00.000Z,0.275282620347112,93
2014-05-01T00:00:00.000Z,2014-05-01T00:00:00.000Z,0.303625568935028,93
2014-05-02T00:00:00.000Z,2014-05-02T00:00:00.000Z,0.303625568935028,93
2014-05-03T00:00:00.000Z,2014-05-03T00:00:00.000Z,0.278748258421775,93
2014-05-04T00:00:00.000Z,2014-05-04T00:00:00.000Z,0.249397516236388,93
2014-05-05T00:00:00.000Z,2014-05-05T00:00:00.000Z,0.249397516236388,93
2014-05-06T00:00:00.000Z,2014-05-06T00:00:00.000Z,0.22938437284108,93
2014-05-07T00:00:00.000Z,2014-05-07T00:00:00.000Z,0.22938437284108,93
2014-05-08T00:00:00.000Z,2014-05-08T00:00:00.000Z,0.229205734709313,93
2014-05-09T00:00:00.000Z,2014-05-09T00:00:00.000Z,0.330644070474371,93
2014-05-10T00:00:00.000Z,2014-05-10T00:00:00.000Z,0.330644070474371,93
2014-05-11T00:00:00.000Z,2014-05-11T00:00:00.000Z,0.243377823813073,93
2014-05-12T00:00:00.000Z,2014-05-12T00:00:00.000Z,0.285169291650756,93
2014-05-13T00:00:00.000Z,2014-05-13T00:00:00.000Z,0.285169291650756,93
2014-05-14T00:00:00.000Z,2014-05-14T00:00:00.000Z,0.215130031077166,93
2014-05-15T00:00:00.000Z,2014-05-15T00:00:00.000Z,0.215130031077166,93
2014-05-16T00:00:00.000Z,2014-05-16T00:00:00.000Z,0.126442500375774,93
2014-05-17T00:00:00.000Z,2014-05-17T00:00:00.000Z,0.14110474946663,93
2014-05-18T00:00:00.000Z,2014-05-18T00:00:00.000Z,0.14110474946663,93
2014-05-19T00:00:00.000Z,2014-05-19T00:00:00.000Z,0.254920586597748,93
2014-05-20T00:00:00.000Z,2014-05-20T00:00:00.000Z,0.254920586597748,93
2014-05-21T00:00:00.000Z,2014-05-21T00:00:00.000Z,0.241134953868889,93
2014-05-22T00:00:00.000Z,2014-05-22T00:00:00.000Z,0.152398558967739,93
2014-05-23T00:00:00.000Z,2014-05-23T00:00:00.000Z,0.152398558967739,93
2014-05-24T00:00:00.000Z,2014-05-24T00:00:00.000Z,0.235157201878186,93
2014-05-25T00:00:00.000Z,2014-05-25T00:00:00.000Z,0.25755026364215,93
2014-05-26T00:00:00.000Z,2014-05-26T00:00:00.000Z,0.25686953222285,93
2014-05-27T00:00:00.000Z,2014-05-27T00:00:00.000Z,0.135152478846401,93
2014-05-28T00:00:00.000Z,2014-05-28T00:00:00.000Z,0.135152478846401,93
2014-05-29T00:00:00.000Z,2014-05-29T00:00:00.000Z,0.250730622644234,93
2014-05-30T00:00:00.000Z,2014-05-30T00:00:00.000Z,0.339689630935145,93
2014-05-31T00:00:00.000Z,2014-05-31T00:00:00.000Z,0.339689630935145,93
2014-06-01T00:00:00.000Z,2014-06-01T00:00:00.000Z,0.404122623554991,93
2014-06-02T00:00:00.000Z,2014-06-02T00:00:00.000Z,0.404122623554991,93
2014-06-03T00:00:00.000Z,2014-06-03T00:00:00.000Z,0.306963288806656,93
2014-06-04T00:00:00.000Z,2014-06-04T00:00:00.000Z,0.426513420424362,93
2014-06-05T00:00:00.000Z,2014-06-05T00:00:00.000Z,0.426513420424362,93
2014-06-06T00:00:00.000Z,2014-06-06T00:00:00.000Z,0.330195233593861,93
2014-06-07T00:00:00.000Z,2014-06-07T00:00:00.000Z,0.330195233593861,93
2014-06-08T00:00:00.000Z,2014-06-08T00:00:00.000Z,0.23765566546168,93
2014-06-09T00:00:00.000Z,2014-06-09T00:00:00.000Z,0.226997634156641,93
2014-06-10T00:00:00.000Z,2014-06-10T00:00:00.000Z,0.226997634156641,93
2014-06-11T00:00:00.000Z,2014-06-11T00:00:00.000Z,0.2296311397283,93
2014-06-12T00:00:00.000Z,2014-06-12T00:00:00.000Z,0.254763717712515,93
2014-06-13T00:00:00.000Z,2014-06-13T00:00:00.000Z,0.253972160270855,93
2014-06-14T00:00:00.000Z,2014-06-14T00:00:00.000Z,0.26511789871893,93
2014-06-15T00:00:00.000Z,2014-06-15T00:00:00.000Z,0.26511789871893,93
2014-06-16T00:00:00.000Z,2014-06-16T00:00:00.000Z,0.25546120983387500,93
2014-06-17T00:00:00.000Z,2014-06-17T00:00:00.000Z,0.269096275684292,93
2014-06-18T00:00:00.000Z,2014-06-18T00:00:00.000Z,0.269096275684292,93
2014-06-19T00:00:00.000Z,2014-06-19T00:00:00.000Z,0.346548993871856,93
2014-06-20T00:00:00.000Z,2014-06-20T00:00:00.000Z,0.346548993871856,93
2014-06-21T00:00:00.000Z,2014-06-21T00:00:00.000Z,0.278796592886223,93
2014-06-22T00:00:00.000Z,2014-06-22T00:00:00.000Z,0.432731103626912,93
2014-06-23T00:00:00.000Z,2014-06-23T00:00:00.000Z,0.432731130568123,93
2014-06-24T00:00:00.000Z,2014-06-24T00:00:00.000Z,0.230739555119,93
2014-06-25T00:00:00.000Z,2014-06-25T00:00:00.000Z,0.230739555119473,93
2014-06-26T00:00:00.000Z,2014-06-26T00:00:00.000Z,0.198464247346935,93
2014-06-27T00:00:00.000Z,2014-06-27T00:00:00.000Z,0.217529496683405,93
2014-06-28T00:00:00.000Z,2014-06-28T00:00:00.000Z,0.217529497279688,93
2014-06-29T00:00:00.000Z,2014-06-29T00:00:00.000Z,0.161059580483613,93
2014-06-30T00:00:00.000Z,2014-06-30T00:00:00.000Z,0.181125984231699,93
2014-07-01T00:00:00.000Z,2014-07-01T00:00:00.000Z,0.180861602464212,93
2014-07-02T00:00:00.000Z,2014-07-02T00:00:00.000Z,0.348356535608178,93
2014-07-03T00:00:00.000Z,2014-07-03T00:00:00.000Z,0.348356595289052,93
2014-07-04T00:00:00.000Z,2014-07-04T00:00:00.000Z,0.301213532798064,93
2014-07-05T00:00:00.000Z,2014-07-05T00:00:00.000Z,0.290065636216828,93
2014-07-06T00:00:00.000Z,2014-07-06T00:00:00.000Z,0.290065631671383,93
2014-07-07T00:00:00.000Z,2014-07-07T00:00:00.000Z,0.366510341657938,93
2014-07-08T00:00:00.000Z,2014-07-08T00:00:00.000Z,0.366510322479626,93
2014-07-09T00:00:00.000Z,2014-07-09T00:00:00.000Z,0.271565182180156,93
2014-07-10T00:00:00.000Z,2014-07-10T00:00:00.000Z,0.35968169175202,93
2014-07-11T00:00:00.000Z,2014-07-11T00:00:00.000Z,0.35968169175202,93
2014-07-12T00:00:00.000Z,2014-07-12T00:00:00.000Z,0.272361634717026,93
2014-07-13T00:00:00.000Z,2014-07-13T00:00:00.000Z,0.272361634717025,93
2014-07-14T00:00:00.000Z,2014-07-14T00:00:00.000Z,0.240699690472241,93
2014-07-15T00:00:00.000Z,2014-07-15T00:00:00.000Z,0.218757195583127,93
2014-07-16T00:00:00.000Z,2014-07-16T00:00:00.000Z,0.218757195583127,93
2014-07-17T00:00:00.000Z,2014-07-17T00:00:00.000Z,0.285659347353356,93
2014-07-18T00:00:00.000Z,2014-07-18T00:00:00.000Z,0.316597940190875,93
2014-07-19T00:00:00.000Z,2014-07-19T00:00:00.000Z,0.316596027942117,93
2014-07-20T00:00:00.000Z,2014-07-20T00:00:00.000Z,0.357031695159336,93
2014-07-21T00:00:00.000Z,2014-07-21T00:00:00.000Z,0.357031695159336,93
2014-07-22T00:00:00.000Z,2014-07-22T00:00:00.000Z,0.239784821954401,93
2014-07-23T00:00:00.000Z,2014-07-23T00:00:00.000Z,0.257952532351742,93
2014-07-24T00:00:00.000Z,2014-07-24T00:00:00.000Z,0.257952532351742,93
2014-07-25T00:00:00.000Z,2014-07-25T00:00:00.000Z,0.322463125992898,93
2014-07-26T00:00:00.000Z,2014-07-26T00:00:00.000Z,0.322463125992898,93
2014-07-27T00:00:00.000Z,2014-07-27T00:00:00.000Z,0.273523948333464,93
2014-07-28T00:00:00.000Z,2014-07-28T00:00:00.000Z,0.340407466587109,93
2014-07-29T00:00:00.000Z,2014-07-29T00:00:00.000Z,0.340407466587109,93
2014-07-30T00:00:00.000Z,2014-07-30T00:00:00.000Z,0.431040582781935,93
2014-07-31T00:00:00.000Z,2014-07-31T00:00:00.000Z,0.431040582781935,93
2014-08-01T00:00:00.000Z,2014-08-01T00:00:00.000Z,0.275718256820726,93
2014-08-02T00:00:00.000Z,2014-08-02T00:00:00.000Z,0.237632492499361,93
2014-08-03T00:00:00.000Z,2014-08-03T00:00:00.000Z,0.237632492499361,93
2014-08-04T00:00:00.000Z,2014-08-04T00:00:00.000Z,0.303071241744214,93
2014-08-05T00:00:00.000Z,2014-08-05T00:00:00.000Z,0.314594562074691,93
2014-08-06T00:00:00.000Z,2014-08-06T00:00:00.000Z,0.307445883475887,93
2014-08-07T00:00:00.000Z,2014-08-07T00:00:00.000Z,0.328504185340847,93
2014-08-08T00:00:00.000Z,2014-08-08T00:00:00.000Z,0.328504185340847,93
2014-08-09T00:00:00.000Z,2014-08-09T00:00:00.000Z,0.242636581067804,93
2014-08-10T00:00:00.000Z,2014-08-10T00:00:00.000Z,0.253048494057958,93
2014-08-11T00:00:00.000Z,2014-08-11T00:00:00.000Z,0.253048494057958,93
2014-08-12T00:00:00.000Z,2014-08-12T00:00:00.000Z,0.50572845439065,93
2014-08-13T00:00:00.000Z,2014-08-13T00:00:00.000Z,0.50572845439065,93
2014-08-14T00:00:00.000Z,2014-08-14T00:00:00.000Z,0.32065630181606,93
2014-08-15T00:00:00.000Z,2014-08-15T00:00:00.000Z,0.334413933826754,93
2014-08-16T00:00:00.000Z,2014-08-16T00:00:00.000Z,0.334413933826754,93
2014-08-17T00:00:00.000Z,2014-08-17T00:00:00.000Z,0.38076153487213,93
2014-08-18T00:00:00.000Z,2014-08-18T00:00:00.000Z,0.38076153487213,93
2014-08-19T00:00:00.000Z,2014-08-19T00:00:00.000Z,0.302632627141222,93
2014-08-20T00:00:00.000Z,2014-08-20T00:00:00.000Z,0.284257526814917,93
2014-08-21T00:00:00.000Z,2014-08-21T00:00:00.000Z,0.284257526814917,93
2014-08-22T00:00:00.000Z,2014-08-22T00:00:00.000Z,0.327637316996784,93
2014-08-23T00:00:00.000Z,2014-08-23T00:00:00.000Z,0.379946500167876,93
2014-08-24T00:00:00.000Z,2014-08-24T00:00:00.000Z,0.379946500167876,93
2014-08-25T00:00:00.000Z,2014-08-25T00:00:00.000Z,0.336038149620147,93
2014-08-26T00:00:00.000Z,2014-08-26T00:00:00.000Z,0.336038149620147,93
2014-08-27T00:00:00.000Z,2014-08-27T00:00:00.000Z,0.2031162003245,93
2014-08-28T00:00:00.000Z,2014-08-28T00:00:00.000Z,0.236844152534387,93
2014-08-29T00:00:00.000Z,2014-08-29T00:00:00.000Z,0.236844152534387,93
2014-08-30T00:00:00.000Z,2014-08-30T00:00:00.000Z,0.437364716032838,93
2014-08-31T00:00:00.000Z,2014-08-31T00:00:00.000Z,0.437364716032838,93
2014-09-01T00:00:00.000Z,2014-09-01T00:00:00.000Z,0.285754664533012,93
2014-09-02T00:00:00.000Z,2014-09-02T00:00:00.000Z,0.315550561305513,93
2014-09-03T00:00:00.000Z,2014-09-03T00:00:00.000Z,0.315550561305513,93
2014-09-04T00:00:00.000Z,2014-09-04T00:00:00.000Z,0.311376104155411,93
2014-09-05T00:00:00.000Z,2014-09-05T00:00:00.000Z,0.311376104155411,93
2014-09-06T00:00:00.000Z,2014-09-06T00:00:00.000Z,0.273860834482681,93
2014-09-07T00:00:00.000Z,2014-09-07T00:00:00.000Z,0.289270879984765,93
2014-09-08T00:00:00.000Z,2014-09-08T00:00:00.000Z,0.289270879984765,93
2014-09-09T00:00:00.000Z,2014-09-09T00:00:00.000Z,0.312628259734173,93
2014-09-10T00:00:00.000Z,2014-09-10T00:00:00.000Z,0.357526975604123,93
2014-09-11T00:00:00.000Z,2014-09-11T00:00:00.000Z,0.354289417258679,93
2014-09-12T00:00:00.000Z,2014-09-12T00:00:00.000Z,0.325484002819396,93
2014-09-13T00:00:00.000Z,2014-09-13T00:00:00.000Z,0.325484002819396,93
2014-09-14T00:00:00.000Z,2014-09-14T00:00:00.000Z,0.231808755904463,93
2014-09-15T00:00:00.000Z,2014-09-15T00:00:00.000Z,0.242521508473857,93
2014-09-16T00:00:00.000Z,2014-09-16T00:00:00.000Z,0.242521508473857,93
2014-09-17T00:00:00.000Z,2014-09-17T00:00:00.000Z,0.440752097622615,93
2014-09-18T00:00:00.000Z,2014-09-18T00:00:00.000Z,0.440752097622615,93
2014-09-19T00:00:00.000Z,2014-09-19T00:00:00.000Z,0.313460608867203,93
2014-09-20T00:00:00.000Z,2014-09-20T00:00:00.000Z,0.414160777080092,93
2014-09-21T00:00:00.000Z,2014-09-21T00:00:00.000Z,0.414160777080092,93
2014-09-22T00:00:00.000Z,2014-09-22T00:00:00.000Z,0.347150568527646,93
2014-09-23T00:00:00.000Z,2014-09-23T00:00:00.000Z,0.347150568527646,93
2014-09-24T00:00:00.000Z,2014-09-24T00:00:00.000Z,0.291135007680283,93
2014-09-25T00:00:00.000Z,2014-09-25T00:00:00.000Z,0.409159758125423,93
2014-09-26T00:00:00.000Z,2014-09-26T00:00:00.000Z,0.409159758125423,93
2014-09-27T00:00:00.000Z,2014-09-27T00:00:00.000Z,0.340919503104382,93
2014-09-28T00:00:00.000Z,2014-09-28T00:00:00.000Z,0.340919503104382,93
2014-09-29T00:00:00.000Z,2014-09-29T00:00:00.000Z,0.311047715413616,93
2014-09-30T00:00:00.000Z,2014-09-30T00:00:00.000Z,0.241582470636934,93
2014-10-01T00:00:00.000Z,2014-10-01T00:00:00.000Z,0.241582470636934,93
2014-10-02T00:00:00.000Z,2014-10-02T00:00:00.000Z,0.164116351583174,93
2014-10-03T00:00:00.000Z,2014-10-03T00:00:00.000Z,0.183865980758091,93
2014-10-04T00:00:00.000Z,2014-10-04T00:00:00.000Z,0.183865980758091,93
2014-10-05T00:00:00.000Z,2014-10-05T00:00:00.000Z,0.265733865345178,93
2014-10-06T00:00:00.000Z,2014-10-06T00:00:00.000Z,0.265733865345178,93
2014-10-07T00:00:00.000Z,2014-10-07T00:00:00.000Z,0.16695112414598,93
2014-10-08T00:00:00.000Z,2014-10-08T00:00:00.000Z,0.205364799091157,93
2014-10-09T00:00:00.000Z,2014-10-09T00:00:00.000Z,0.205364799091157,93
2014-10-12T00:00:00.000Z,2014-10-12T00:00:00.000Z,0.329360827104138,93
2014-10-13T00:00:00.000Z,2014-10-13T00:00:00.000Z,0.328045499889026,93
2014-10-14T00:00:00.000Z,2014-10-14T00:00:00.000Z,0.328045499889026,93
2014-10-15T00:00:00.000Z,2014-10-15T00:00:00.000Z,0.257286652663292,93
2014-10-16T00:00:00.000Z,2014-10-16T00:00:00.000Z,0.257286652663292,93
2014-10-17T00:00:00.000Z,2014-10-17T00:00:00.000Z,0.211929837420338,93
2014-10-18T00:00:00.000Z,2014-10-18T00:00:00.000Z,0.247768062422942,93
2014-10-19T00:00:00.000Z,2014-10-19T00:00:00.000Z,0.247768062422942,93
2014-10-20T00:00:00.000Z,2014-10-20T00:00:00.000Z,0.258552214173293,93
2014-10-21T00:00:00.000Z,2014-10-21T00:00:00.000Z,0.258552214173294,93
2014-10-22T00:00:00.000Z,2014-10-22T00:00:00.000Z,0.25823793853595,93
2014-10-23T00:00:00.000Z,2014-10-23T00:00:00.000Z,0.23311201937597,93
2014-10-24T00:00:00.000Z,2014-10-24T00:00:00.000Z,0.23311201937597,93
2014-10-25T00:00:00.000Z,2014-10-25T00:00:00.000Z,0.183563799385278,93
2014-10-26T00:00:00.000Z,2014-10-26T00:00:00.000Z,0.19353983859202,93
2014-10-27T00:00:00.000Z,2014-10-27T00:00:00.000Z,0.19353983859202,93
2014-10-28T00:00:00.000Z,2014-10-28T00:00:00.000Z,0.265987674450186,93
2014-10-29T00:00:00.000Z,2014-10-29T00:00:00.000Z,0.265987674450186,93
2014-10-30T00:00:00.000Z,2014-10-30T00:00:00.000Z,0.26277520518176,93
2014-10-31T00:00:00.000Z,2014-10-31T00:00:00.000Z,0.317697475776766,93
2014-11-01T00:00:00.000Z,2014-11-01T00:00:00.000Z,0.317697475776766,93
2014-11-02T00:00:00.000Z,2014-11-02T00:00:00.000Z,0.311232962874043,93
2014-11-03T00:00:00.000Z,2014-11-03T00:00:00.000Z,0.311232962874043,93
2014-11-04T00:00:00.000Z,2014-11-04T00:00:00.000Z,0.215900618424389,93
2014-11-05T00:00:00.000Z,2014-11-05T00:00:00.000Z,0.219849182751239,93
2014-11-06T00:00:00.000Z,2014-11-06T00:00:00.000Z,0.219849182751239,93
2014-11-07T00:00:00.000Z,2014-11-07T00:00:00.000Z,0.230916348238758,93
2014-11-08T00:00:00.000Z,2014-11-08T00:00:00.000Z,0.259136785566089,93
2014-11-09T00:00:00.000Z,2014-11-09T00:00:00.000Z,0.258728569219006,93
2014-11-10T00:00:00.000Z,2014-11-10T00:00:00.000Z,0.348037867310429,93
2014-11-11T00:00:00.000Z,2014-11-11T00:00:00.000Z,0.348037867310429,93
2014-11-12T00:00:00.000Z,2014-11-12T00:00:00.000Z,0.247723211998208,93
2014-11-13T00:00:00.000Z,2014-11-13T00:00:00.000Z,0.2770525633905,93
2014-11-14T00:00:00.000Z,2014-11-14T00:00:00.000Z,0.2770525633905,93
2014-11-15T00:00:00.000Z,2014-11-15T00:00:00.000Z,0.362918799411494,93
